"content_id","datetime","day_of_week","time_of_day","content_type","reaction_type","sentiment","category","score"
"145ed259-6151-4021-bc13-a0b5482e5bd8","2020-09-30 11:04:18","Wednesday","Morning","photo","worried","negative","technology",12
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","2021-06-02 01:09:58","Wednesday","Morning","video","worried","negative","animals",12
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","2020-11-14 23:42:04","Saturday ","Night","GIF","worried","negative","studying",12
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","2020-12-04 11:15:21","Friday   ","Morning","GIF","worried","negative","studying",12
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","2021-05-23 18:35:52","Sunday   ","Night","GIF","worried","negative","studying",12
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","2021-03-09 23:45:28","Tuesday  ","Night","GIF","worried","negative","studying",12
"888660b0-7dd8-4983-858a-101cd03d392b","2020-09-08 22:57:02","Tuesday  ","Night","video","worried","negative","science",12
"52995b7c-6f2d-469c-a331-596323e6ad67","2021-02-20 13:38:46","Saturday ","Afternoon","audio","worried","negative","science",12
"cad48d10-3ad3-4bf0-bee5-330783eb8532","2021-03-25 19:51:34","Thursday ","Night","photo","worried","negative","soccer",12
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","2020-06-26 13:51:51","Friday   ","Afternoon","video","worried","negative","food",12
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","2021-06-16 17:34:16","Wednesday","Afternoon","GIF","worried","negative","tennis",12
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","2021-01-26 07:31:52","Tuesday  ","Morning","GIF","worried","negative","tennis",12
"b7983f99-c4c7-455b-a120-b144101449ad","2021-02-15 06:26:24","Monday   ","Morning","audio","worried","negative","dogs",12
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","2020-07-26 05:48:42","Sunday   ","Morning","audio","worried","negative","tennis",12
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","2021-02-27 13:50:03","Saturday ","Afternoon","audio","worried","negative","tennis",12
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","2020-08-01 22:13:26","Saturday ","Night","audio","worried","negative","tennis",12
"7913b30d-19fd-4900-8a68-ce141192b3ec","2020-11-07 12:38:22","Saturday ","Afternoon","audio","worried","negative","cooking",12
"7913b30d-19fd-4900-8a68-ce141192b3ec","2021-01-15 22:01:19","Friday   ","Night","audio","worried","negative","cooking",12
"7913b30d-19fd-4900-8a68-ce141192b3ec","2021-04-22 10:08:07","Thursday ","Morning","audio","worried","negative","cooking",12
"43450a12-1e4c-4a17-a846-9d8768984051","2020-08-09 19:46:34","Sunday   ","Night","video","worried","negative","animals",12
"43450a12-1e4c-4a17-a846-9d8768984051","2020-09-19 05:20:01","Saturday ","Morning","video","worried","negative","animals",12
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","2021-06-13 10:50:23","Sunday   ","Morning","GIF","worried","negative","travel",12
"74c85e37-5017-462e-bee2-2769db7a17c1","2021-05-26 16:44:53","Wednesday","Afternoon","photo","worried","negative","healthy eating",12
"74c85e37-5017-462e-bee2-2769db7a17c1","2021-06-12 12:34:27","Saturday ","Afternoon","photo","worried","negative","healthy eating",12
"fd060448-7b3e-4626-b3ca-44bfe764e26f","2020-08-05 09:53:56","Wednesday","Morning","photo","worried","negative","cooking",12
"56a3156c-41e0-4b35-8e6d-947961b3af5b","2020-09-14 07:05:55","Monday   ","Morning","photo","worried","negative","fitness",12
"8204e4bd-c544-4a18-ac0d-6f5289957cdf","2021-02-09 16:23:44","Tuesday  ","Afternoon","photo","worried","negative","dogs",12
"76898916-4024-4c32-909b-dd240879d76a","2020-10-06 22:12:27","Tuesday  ","Night","GIF","worried","negative","animals",12
"6796d3e9-ee98-47cb-b057-90cfaf6ebcbb","2021-04-20 13:21:58","Tuesday  ","Afternoon","audio","worried","negative","technology",12
"4fd0ef9a-008d-4b61-9a78-4b0257281140","2021-06-01 14:18:24","Tuesday  ","Afternoon","audio","worried","negative","technology",12
"4d510edc-7c08-4524-a14d-f36f3b710020","2020-12-03 10:26:53","Thursday ","Morning","GIF","worried","negative","fitness",12
"4d510edc-7c08-4524-a14d-f36f3b710020","2020-10-19 14:15:23","Monday   ","Afternoon","GIF","worried","negative","fitness",12
"a38cf15e-6a1d-42e8-bee7-0eeb456c700b","2020-11-25 22:03:29","Wednesday","Night","video","worried","negative","travel",12
"a38cf15e-6a1d-42e8-bee7-0eeb456c700b","2020-12-14 21:25:06","Monday   ","Night","video","worried","negative","travel",12
"dd5bd710-bb81-464e-a798-0291b385e883","2020-10-09 18:34:21","Friday   ","Night","photo","worried","negative","healthy eating",12
"2e84726a-e69f-44e8-ac0f-c4a31516e342","2021-03-01 08:45:07","Monday   ","Morning","video","worried","negative","dogs",12
"2e84726a-e69f-44e8-ac0f-c4a31516e342","2020-12-31 13:02:42","Thursday ","Afternoon","video","worried","negative","dogs",12
"b3562ae0-929b-46a5-8989-89e4ac3d1f7c","2021-03-28 15:14:27","Sunday   ","Afternoon","photo","worried","negative","public speaking",12
"b3562ae0-929b-46a5-8989-89e4ac3d1f7c","2020-07-17 22:41:44","Friday   ","Night","photo","worried","negative","public speaking",12
"b3562ae0-929b-46a5-8989-89e4ac3d1f7c","2021-03-09 04:23:18","Tuesday  ","Morning","photo","worried","negative","public speaking",12
"b3562ae0-929b-46a5-8989-89e4ac3d1f7c","2020-10-18 04:56:46","Sunday   ","Morning","photo","worried","negative","public speaking",12
"d70f66c4-627a-4416-b1ad-51b5ccc8cf1d","2020-07-20 09:15:39","Monday   ","Morning","GIF","worried","negative","healthy eating",12
"7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f","2021-05-24 13:13:35","Monday   ","Afternoon","audio","worried","negative","animals",12
"7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f","2020-06-29 08:55:36","Monday   ","Morning","audio","worried","negative","animals",12
"f24f469f-53f1-4901-b6c5-18827ae0a103","2020-12-23 19:35:35","Wednesday","Night","photo","worried","negative","culture",12
"f24f469f-53f1-4901-b6c5-18827ae0a103","2021-05-25 20:08:44","Tuesday  ","Night","photo","worried","negative","culture",12
"f24f469f-53f1-4901-b6c5-18827ae0a103","2021-04-01 11:24:10","Thursday ","Morning","photo","worried","negative","culture",12
"1c77e474-0cc6-40ac-b48b-cbc511bffc77","2021-05-03 07:51:06","Monday   ","Morning","video","worried","negative","healthy eating",12
"6fd589e8-53ab-4345-896a-f428a92fcbe6","2021-05-18 07:15:00","Tuesday  ","Morning","video","worried","negative","education",12
"732e236f-f063-42b6-b5c1-24938385a126","2021-03-04 19:06:16","Thursday ","Night","audio","worried","negative","education",12
"dd7069e3-d0ad-4599-b159-032267fd5008","2020-11-30 23:54:38","Monday   ","Night","photo","worried","negative","public speaking",12
"dd7069e3-d0ad-4599-b159-032267fd5008","2020-07-05 04:14:34","Sunday   ","Morning","photo","worried","negative","public speaking",12
"dd7069e3-d0ad-4599-b159-032267fd5008","2020-09-23 13:33:27","Wednesday","Afternoon","photo","worried","negative","public speaking",12
"dd7069e3-d0ad-4599-b159-032267fd5008","2020-09-07 10:27:58","Monday   ","Morning","photo","worried","negative","public speaking",12
"e6193423-0d30-4439-884a-ea22fea68522","2021-05-15 18:57:06","Saturday ","Night","video","worried","negative","dogs",12
"674507f9-c555-4876-89c7-c06b6db561c0","2020-11-26 13:04:31","Thursday ","Afternoon","audio","worried","negative","animals",12
"674507f9-c555-4876-89c7-c06b6db561c0","2021-04-28 01:20:43","Wednesday","Morning","audio","worried","negative","animals",12
"b9bfb48f-a6b6-4c15-869a-1acceea04fca","2021-05-03 14:07:07","Monday   ","Afternoon","video","worried","negative","soccer",12
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","2021-03-01 13:23:18","Monday   ","Afternoon","audio","worried","negative","technology",12
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","2021-03-11 16:49:49","Thursday ","Afternoon","audio","worried","negative","technology",12
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","2020-07-18 00:44:01","Saturday ","Morning","audio","worried","negative","technology",12
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","2020-06-19 01:54:01","Friday   ","Morning","audio","worried","negative","technology",12
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","2020-08-19 05:49:12","Wednesday","Morning","audio","worried","negative","technology",12
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","2020-11-28 11:15:19","Saturday ","Morning","GIF","worried","negative","tennis",12
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","2020-09-02 19:04:41","Wednesday","Night","GIF","worried","negative","tennis",12
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","2020-08-01 05:15:51","Saturday ","Morning","GIF","worried","negative","soccer",12
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","2020-08-07 20:51:57","Friday   ","Night","GIF","worried","negative","soccer",12
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","2021-03-05 00:23:23","Friday   ","Morning","GIF","worried","negative","soccer",12
"476e3ce0-3291-4c77-b3a3-deabee114efc","2021-02-26 09:47:08","Friday   ","Morning","audio","worried","negative","healthy eating",12
"476e3ce0-3291-4c77-b3a3-deabee114efc","2020-08-29 07:38:35","Saturday ","Morning","audio","worried","negative","healthy eating",12
"476e3ce0-3291-4c77-b3a3-deabee114efc","2021-04-26 10:34:19","Monday   ","Morning","audio","worried","negative","healthy eating",12
"754eb96d-65d0-416b-aec4-4ba35836157d","2020-08-08 20:10:10","Saturday ","Night","GIF","worried","negative","tennis",12
"65304022-f925-48f0-9dfc-436578f22c77","2020-11-29 13:04:46","Sunday   ","Afternoon","audio","worried","negative","soccer",12
"65304022-f925-48f0-9dfc-436578f22c77","2020-10-19 00:10:01","Monday   ","Morning","audio","worried","negative","soccer",12
"65304022-f925-48f0-9dfc-436578f22c77","2020-10-08 05:31:36","Thursday ","Morning","audio","worried","negative","soccer",12
"1f0ed2b8-8531-416f-b694-a40a63f378a0","2020-09-26 19:41:35","Saturday ","Night","photo","worried","negative","animals",12
"1f0ed2b8-8531-416f-b694-a40a63f378a0","2021-03-12 23:14:24","Friday   ","Night","photo","worried","negative","animals",12
"4c598198-bd8b-4b86-8440-b8ecba62abe7","2020-11-17 04:52:11","Tuesday  ","Morning","photo","worried","negative","technology",12
"4c598198-bd8b-4b86-8440-b8ecba62abe7","2020-12-11 14:13:06","Friday   ","Afternoon","photo","worried","negative","technology",12
"4c598198-bd8b-4b86-8440-b8ecba62abe7","2020-07-18 20:34:13","Saturday ","Night","photo","worried","negative","technology",12
"5444a751-c58b-456a-9fc9-1e4f292f2920","2021-05-30 21:52:55","Sunday   ","Night","GIF","worried","negative","cooking",12
"4e7535a7-4547-4da5-952e-607442ebed79","2020-08-27 02:50:21","Thursday ","Morning","GIF","worried","negative","dogs",12
"fc462e49-0f19-4601-9f92-a31c9542887c","2020-12-24 08:16:47","Thursday ","Morning","GIF","worried","negative","education",12
"a82b8250-08aa-47a5-97c4-19f30f236179","2021-01-22 04:13:33","Friday   ","Morning","audio","worried","negative","culture",12
"a82b8250-08aa-47a5-97c4-19f30f236179","2020-07-18 14:28:39","Saturday ","Afternoon","audio","worried","negative","culture",12
"a82b8250-08aa-47a5-97c4-19f30f236179","2021-03-30 00:01:44","Tuesday  ","Morning","audio","worried","negative","culture",12
"57528f91-7b0d-4120-acaf-82ee87f6df7d","2021-01-11 13:44:13","Monday   ","Afternoon","video","worried","negative","education",12
"57528f91-7b0d-4120-acaf-82ee87f6df7d","2020-08-01 14:48:07","Saturday ","Afternoon","video","worried","negative","education",12
"57528f91-7b0d-4120-acaf-82ee87f6df7d","2020-10-19 01:26:02","Monday   ","Morning","video","worried","negative","education",12
"57528f91-7b0d-4120-acaf-82ee87f6df7d","2021-03-31 13:32:28","Wednesday","Afternoon","video","worried","negative","education",12
"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f","2021-03-09 12:37:40","Tuesday  ","Afternoon","audio","worried","negative","public speaking",12
"af6c5966-dfe7-460b-9853-62ed9f18aed4","2021-03-25 23:55:56","Thursday ","Night","photo","worried","negative","technology",12
"af6c5966-dfe7-460b-9853-62ed9f18aed4","2021-05-05 22:16:59","Wednesday","Night","photo","worried","negative","technology",12
"afe1fed5-5639-45c7-89f8-ce9d1078c910","2020-08-18 11:32:28","Tuesday  ","Morning","audio","worried","negative","cooking",12
"28fbf4cf-c354-418c-8672-b7f2fee75b00","2020-09-27 04:33:20","Sunday   ","Morning","photo","worried","negative","culture",12
"bd656a40-09c1-4219-8210-e667136e3734","2021-04-07 22:22:00","Wednesday","Night","GIF","worried","negative","culture",12
"bd656a40-09c1-4219-8210-e667136e3734","2021-01-20 01:14:51","Wednesday","Morning","GIF","worried","negative","culture",12
"bd656a40-09c1-4219-8210-e667136e3734","2021-04-13 08:40:26","Tuesday  ","Morning","GIF","worried","negative","culture",12
"bd656a40-09c1-4219-8210-e667136e3734","2021-03-22 08:14:02","Monday   ","Morning","GIF","worried","negative","culture",12
"c323d478-30a2-4140-a2ba-935a37b2ec10","2021-03-22 19:39:10","Monday   ","Night","GIF","worried","negative","cooking",12
"09bb0893-a05b-49bc-95ec-1e158577bf13","2020-12-26 12:51:39","Saturday ","Afternoon","photo","worried","negative","healthy eating",12
"3cec7ac2-f9b6-4e4c-b392-63c59c3621f2","2020-06-30 11:41:24","Tuesday  ","Morning","GIF","worried","negative","healthy eating",12
"5911afa4-2af5-4e7e-b6e3-e3b985597aa9","2020-10-27 21:37:28","Tuesday  ","Night","audio","worried","negative","dogs",12
"5911afa4-2af5-4e7e-b6e3-e3b985597aa9","2021-05-25 23:30:17","Tuesday  ","Night","audio","worried","negative","dogs",12
"21bc508c-dd96-4fb1-b8a1-a92bef9fa666","2020-08-19 04:55:30","Wednesday","Morning","photo","worried","negative","animals",12
"34cd13f5-5fa9-45fe-ad8e-0135b67b558d","2020-10-16 02:17:18","Friday   ","Morning","photo","worried","negative","tennis",12
"34cd13f5-5fa9-45fe-ad8e-0135b67b558d","2020-10-08 09:17:40","Thursday ","Morning","photo","worried","negative","tennis",12
"4c009116-c94a-4633-83fb-956565358565","2020-09-29 11:06:14","Tuesday  ","Morning","photo","worried","negative","soccer",12
"4c009116-c94a-4633-83fb-956565358565","2020-08-22 20:28:28","Saturday ","Night","photo","worried","negative","soccer",12
"6b09861c-712e-46e6-a2a5-72e4b3878767","2020-12-09 05:03:25","Wednesday","Morning","photo","worried","negative","studying",12
"6b09861c-712e-46e6-a2a5-72e4b3878767","2021-04-05 08:46:43","Monday   ","Morning","photo","worried","negative","studying",12
"7f9423ac-89b4-4a9a-9747-76e8dd533e81","2021-01-11 17:06:14","Monday   ","Afternoon","video","worried","negative","education",12
"d200b97e-f661-4502-80d1-1e458816d558","2021-05-01 05:44:36","Saturday ","Morning","audio","worried","negative","science",12
"d200b97e-f661-4502-80d1-1e458816d558","2020-10-06 09:50:02","Tuesday  ","Morning","audio","worried","negative","science",12
"ac63258d-9d7d-4167-934e-48b3f3c43fa9","2020-11-21 16:27:09","Saturday ","Afternoon","audio","worried","negative","tennis",12
"ac63258d-9d7d-4167-934e-48b3f3c43fa9","2021-01-12 12:48:09","Tuesday  ","Afternoon","audio","worried","negative","tennis",12
"ac63258d-9d7d-4167-934e-48b3f3c43fa9","2021-05-04 08:46:50","Tuesday  ","Morning","audio","worried","negative","tennis",12
"d288a4cb-6361-4d4b-925f-a0bf2e3350ec","2020-11-12 08:21:08","Thursday ","Morning","GIF","worried","negative","technology",12
"81d2e41e-39c2-41da-bea4-a6b46daa3f6f","2020-11-09 19:39:19","Monday   ","Night","video","worried","negative","science",12
"81d2e41e-39c2-41da-bea4-a6b46daa3f6f","2021-05-12 00:26:21","Wednesday","Morning","video","worried","negative","science",12
"58e8f463-aee3-46bb-81bb-a49ed8de8b04","2020-11-12 13:11:05","Thursday ","Afternoon","GIF","worried","negative","technology",12
"88cbf75c-79f0-42cb-8733-af670f39d6e0","2020-11-19 21:31:25","Thursday ","Night","audio","worried","negative","animals",12
"88cbf75c-79f0-42cb-8733-af670f39d6e0","2020-09-20 09:57:48","Sunday   ","Morning","audio","worried","negative","animals",12
"4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf","2020-12-04 10:58:33","Friday   ","Morning","photo","worried","negative","animals",12
"4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf","2021-04-11 04:39:03","Sunday   ","Morning","photo","worried","negative","animals",12
"9108109e-c521-4528-9d90-4c804cbb866d","2020-12-23 09:16:11","Wednesday","Morning","audio","worried","negative","veganism",12
"9108109e-c521-4528-9d90-4c804cbb866d","2021-04-15 09:42:11","Thursday ","Morning","audio","worried","negative","veganism",12
"9108109e-c521-4528-9d90-4c804cbb866d","2020-08-12 08:25:39","Wednesday","Morning","audio","worried","negative","veganism",12
"6dbd153c-5b69-4ffb-a869-6285fb0c764d","2020-10-10 23:35:57","Saturday ","Night","audio","worried","negative","technology",12
"6dbd153c-5b69-4ffb-a869-6285fb0c764d","2021-05-26 08:55:07","Wednesday","Morning","audio","worried","negative","technology",12
"fbd8f70d-d62d-42e8-9508-9f5815ab578c","2020-11-17 07:03:08","Tuesday  ","Morning","video","worried","negative","education",12
"fbd8f70d-d62d-42e8-9508-9f5815ab578c","2020-06-19 00:10:28","Friday   ","Morning","video","worried","negative","education",12
"fbd8f70d-d62d-42e8-9508-9f5815ab578c","2020-08-10 00:17:10","Monday   ","Morning","video","worried","negative","education",12
"b85e1b0d-1018-4a65-a709-4ac5323e06d9","2020-08-05 15:40:02","Wednesday","Afternoon","video","worried","negative","fitness",12
"b85e1b0d-1018-4a65-a709-4ac5323e06d9","2020-10-31 16:12:38","Saturday ","Afternoon","video","worried","negative","fitness",12
"b85e1b0d-1018-4a65-a709-4ac5323e06d9","2020-10-15 11:57:42","Thursday ","Morning","video","worried","negative","fitness",12
"9522ddea-8e07-4a2a-a001-25e4a534b8f6","2021-06-08 13:14:12","Tuesday  ","Afternoon","GIF","worried","negative","technology",12
"9522ddea-8e07-4a2a-a001-25e4a534b8f6","2020-07-11 01:46:23","Saturday ","Morning","GIF","worried","negative","technology",12
"9522ddea-8e07-4a2a-a001-25e4a534b8f6","2020-07-06 05:40:01","Monday   ","Morning","GIF","worried","negative","technology",12
"9522ddea-8e07-4a2a-a001-25e4a534b8f6","2021-01-12 09:45:47","Tuesday  ","Morning","GIF","worried","negative","technology",12
"9522ddea-8e07-4a2a-a001-25e4a534b8f6","2020-08-17 17:26:08","Monday   ","Afternoon","GIF","worried","negative","technology",12
"b4d8b8ed-d538-49d2-a1cb-25548045bcf1","2020-10-24 03:52:17","Saturday ","Morning","video","worried","negative","healthy eating",12
"b4d8b8ed-d538-49d2-a1cb-25548045bcf1","2020-08-21 21:50:54","Friday   ","Night","video","worried","negative","healthy eating",12
"b4d8b8ed-d538-49d2-a1cb-25548045bcf1","2020-09-11 14:23:03","Friday   ","Afternoon","video","worried","negative","healthy eating",12
"b4d8b8ed-d538-49d2-a1cb-25548045bcf1","2021-01-18 04:16:03","Monday   ","Morning","video","worried","negative","healthy eating",12
"d4813cf8-87d5-421e-81f7-c5d43c25c62a","2021-03-02 15:01:07","Tuesday  ","Afternoon","GIF","worried","negative","technology",12
"77b49477-2f3c-455a-b8f1-09ec2e553174","2021-04-28 07:33:44","Wednesday","Morning","video","worried","negative","cooking",12
"77b49477-2f3c-455a-b8f1-09ec2e553174","2020-12-08 06:00:43","Tuesday  ","Morning","video","worried","negative","cooking",12
"77b49477-2f3c-455a-b8f1-09ec2e553174","2021-03-14 01:33:54","Sunday   ","Morning","video","worried","negative","cooking",12
"77b49477-2f3c-455a-b8f1-09ec2e553174","2020-10-16 09:35:51","Friday   ","Morning","video","worried","negative","cooking",12
"77b49477-2f3c-455a-b8f1-09ec2e553174","2021-03-06 14:32:10","Saturday ","Afternoon","video","worried","negative","cooking",12
"aa6c9668-7455-4a4c-9915-f7d4cb56c8c6","2021-01-18 20:42:47","Monday   ","Night","photo","worried","negative","animals",12
"fc346df4-d165-4ed0-8d43-a6896daf908e","2020-11-05 12:31:31","Thursday ","Afternoon","video","worried","negative","public speaking",12
"f361cc99-64f0-4a7c-ad49-945ff01abaa6","2021-04-21 10:42:22","Wednesday","Morning","photo","worried","negative","dogs",12
"f361cc99-64f0-4a7c-ad49-945ff01abaa6","2020-06-24 21:09:55","Wednesday","Night","photo","worried","negative","dogs",12
"4df372b3-ed9d-41ef-b33d-b576ec383dfc","2021-04-28 16:31:18","Wednesday","Afternoon","audio","worried","negative","dogs",12
"1517abf6-67ed-47e1-9b9b-7e79a23a4d22","2020-12-17 04:10:28","Thursday ","Morning","photo","worried","negative","education",12
"29d7781c-9302-4269-91f3-c23afb33467a","2021-03-23 14:19:30","Tuesday  ","Afternoon","video","worried","negative","public speaking",12
"29d7781c-9302-4269-91f3-c23afb33467a","2020-08-29 07:24:05","Saturday ","Morning","video","worried","negative","public speaking",12
"b8368fca-8fe3-4768-beed-5056cff63c23","2021-03-30 18:54:32","Tuesday  ","Night","audio","worried","negative","technology",12
"b8368fca-8fe3-4768-beed-5056cff63c23","2020-08-26 12:07:37","Wednesday","Afternoon","audio","worried","negative","technology",12
"b8368fca-8fe3-4768-beed-5056cff63c23","2020-10-21 01:44:43","Wednesday","Morning","audio","worried","negative","technology",12
"9a2c328f-16aa-490c-8ca2-c7deaa90db3f","2020-09-06 04:40:48","Sunday   ","Morning","photo","worried","negative","culture",12
"b27bfcfe-64df-499e-b60f-f93d2200c589","2020-09-17 21:23:35","Thursday ","Night","video","worried","negative","soccer",12
"86f4e4df-636a-48f5-bb66-03ea4fd00214","2020-09-20 18:42:40","Sunday   ","Night","photo","worried","negative","veganism",12
"86f4e4df-636a-48f5-bb66-03ea4fd00214","2021-02-14 16:13:02","Sunday   ","Afternoon","photo","worried","negative","veganism",12
"86f4e4df-636a-48f5-bb66-03ea4fd00214","2020-12-05 03:33:46","Saturday ","Morning","photo","worried","negative","veganism",12
"86f4e4df-636a-48f5-bb66-03ea4fd00214","2020-09-26 07:58:29","Saturday ","Morning","photo","worried","negative","veganism",12
"86f4e4df-636a-48f5-bb66-03ea4fd00214","2021-02-18 19:18:56","Thursday ","Night","photo","worried","negative","veganism",12
"c84f903e-32ae-4ce1-b66b-d876439fccf5","2020-09-09 11:27:05","Wednesday","Morning","audio","worried","negative","healthy eating",12
"c84f903e-32ae-4ce1-b66b-d876439fccf5","2021-04-01 07:19:32","Thursday ","Morning","audio","worried","negative","healthy eating",12
"b6ecb09e-a706-4589-bb75-70cb1cc590eb","2020-07-11 10:30:24","Saturday ","Morning","photo","worried","negative","culture",12
"bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30","2021-03-02 23:46:31","Tuesday  ","Night","photo","worried","negative","healthy eating",12
"bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30","2020-06-29 11:09:57","Monday   ","Morning","photo","worried","negative","healthy eating",12
"0da2523f-acc4-4687-9844-45eaa5e90c65","2020-08-22 01:10:45","Saturday ","Morning","video","worried","negative","technology",12
"df15da28-c038-4d0c-a63a-eac77f650ee3","2021-03-06 05:55:14","Saturday ","Morning","audio","worried","negative","tennis",12
"df15da28-c038-4d0c-a63a-eac77f650ee3","2020-12-21 04:54:36","Monday   ","Morning","audio","worried","negative","tennis",12
"df15da28-c038-4d0c-a63a-eac77f650ee3","2021-02-05 16:31:35","Friday   ","Afternoon","audio","worried","negative","tennis",12
"df15da28-c038-4d0c-a63a-eac77f650ee3","2021-04-01 06:43:23","Thursday ","Morning","audio","worried","negative","tennis",12
"df15da28-c038-4d0c-a63a-eac77f650ee3","2021-06-07 14:38:55","Monday   ","Afternoon","audio","worried","negative","tennis",12
"501b2f88-999b-4ad9-b2f5-4b9c36a31259","2021-01-24 15:09:09","Sunday   ","Afternoon","photo","worried","negative","cooking",12
"501b2f88-999b-4ad9-b2f5-4b9c36a31259","2021-04-01 15:50:54","Thursday ","Afternoon","photo","worried","negative","cooking",12
"501b2f88-999b-4ad9-b2f5-4b9c36a31259","2021-04-26 00:41:59","Monday   ","Morning","photo","worried","negative","cooking",12
"501b2f88-999b-4ad9-b2f5-4b9c36a31259","2021-06-10 11:53:32","Thursday ","Morning","photo","worried","negative","cooking",12
"bc1f22da-d7b2-49d8-a6f1-1132776b4b18","2021-04-09 15:33:48","Friday   ","Afternoon","photo","worried","negative","culture",12
"bc1f22da-d7b2-49d8-a6f1-1132776b4b18","2021-04-21 00:54:10","Wednesday","Morning","photo","worried","negative","culture",12
"bc1f22da-d7b2-49d8-a6f1-1132776b4b18","2020-09-16 23:33:28","Wednesday","Night","photo","worried","negative","culture",12
"46bd9a52-6547-457f-87fa-0e434e5bc61c","2021-05-17 06:30:45","Monday   ","Morning","photo","worried","negative","fitness",12
"46bd9a52-6547-457f-87fa-0e434e5bc61c","2021-06-16 00:22:32","Wednesday","Morning","photo","worried","negative","fitness",12
"46bd9a52-6547-457f-87fa-0e434e5bc61c","2021-05-25 05:58:56","Tuesday  ","Morning","photo","worried","negative","fitness",12
"d75016e9-9817-47e7-a2f9-dbfae392d3d6","2021-01-20 08:50:49","Wednesday","Morning","GIF","worried","negative","culture",12
"78c7c5a7-5de4-469e-8460-49e8e491bde6","2021-01-11 04:28:21","Monday   ","Morning","GIF","worried","negative","public speaking",12
"972b6e82-421f-43f6-905c-2168933de18f","2021-06-10 08:02:02","Thursday ","Morning","video","worried","negative","animals",12
"972b6e82-421f-43f6-905c-2168933de18f","2020-10-23 13:23:14","Friday   ","Afternoon","video","worried","negative","animals",12
"972b6e82-421f-43f6-905c-2168933de18f","2020-10-16 08:23:56","Friday   ","Morning","video","worried","negative","animals",12
"54acd843-1e09-4b30-a80a-b9e0295ff269","2020-07-30 23:00:01","Thursday ","Night","GIF","worried","negative","tennis",12
"ad8bc9be-50a3-491a-b240-49b8f573238e","2021-05-29 04:12:32","Saturday ","Morning","GIF","worried","negative","soccer",12
"ad8bc9be-50a3-491a-b240-49b8f573238e","2020-07-15 04:20:49","Wednesday","Morning","GIF","worried","negative","soccer",12
"ad8bc9be-50a3-491a-b240-49b8f573238e","2021-05-29 13:35:52","Saturday ","Afternoon","GIF","worried","negative","soccer",12
"ad8bc9be-50a3-491a-b240-49b8f573238e","2021-01-06 17:56:15","Wednesday","Afternoon","GIF","worried","negative","soccer",12
"ad8bc9be-50a3-491a-b240-49b8f573238e","2020-11-19 00:35:44","Thursday ","Morning","GIF","worried","negative","soccer",12
"f4c8e6bb-e282-41f3-a000-bbabae7dbf04","2021-01-29 02:45:33","Friday   ","Morning","audio","worried","negative","technology",12
"f2143553-d9cd-4d8d-8276-98557a0054af","2020-09-21 03:39:40","Monday   ","Morning","photo","worried","negative","cooking",12
"8f640e2f-27bc-46cc-a43a-f750e357fc35","2020-08-06 06:48:38","Thursday ","Morning","video","worried","negative","soccer",12
"8f640e2f-27bc-46cc-a43a-f750e357fc35","2021-01-03 14:00:24","Sunday   ","Afternoon","video","worried","negative","soccer",12
"e4fd43f5-c0cb-47cd-bc41-1e07a8081323","2021-02-04 19:27:02","Thursday ","Night","GIF","worried","negative","soccer",12
"e4fd43f5-c0cb-47cd-bc41-1e07a8081323","2020-08-21 09:11:47","Friday   ","Morning","GIF","worried","negative","soccer",12
"e4fd43f5-c0cb-47cd-bc41-1e07a8081323","2021-01-11 02:07:50","Monday   ","Morning","GIF","worried","negative","soccer",12
"cebae43b-4f77-4689-86e0-66fb107d5eef","2021-05-17 22:58:09","Monday   ","Night","GIF","worried","negative","culture",12
"dfdf6d34-e60b-4d21-9973-4bf07769be78","2021-02-22 14:11:18","Monday   ","Afternoon","photo","worried","negative","public speaking",12
